payment_id,account_id,event_at,payment_reference,amount,payment_status,payment_method,provider_id,source_row_number,exact_duplicate_flag,payment_id_rows,payment_accounts,payment_times,payment_statuses,payment_id_conflict_flag,borrower_resolution_rule,borrower_id,borrower_id_mismatch_flag,account_missing_flag,raw_borrower_id,reference_row_count,reference_account_count,payment_reference_collision_flag,is_valid_recovery,event_at_utc
PAYMENT0017625,ACC0016702,2026-06-06 08:19:23,TXN0000056728,79175.58,SUCCESS,CARD,VND0000012,17625,False,1,1,1,1,0,account_master,BRW0004935,1,0,BRW0009204,1.0,1.0,0,1,2026-06-06 08:19:23
PAYMENT0017626,ACC0000102,2026-06-23 15:45:01,TXN0000052201,63590.84,SUCCESS,UPI,VND0000001,17626,False,1,1,1,1,0,account_master,BRW0007850,1,0,BRW0008806,1.0,1.0,0,1,2026-06-23 15:45:01
PAYMENT0017627,ACC0011697,2026-04-16 05:03:02,TXN0000050077,16675.72,SUCCESS,UPI,VND0000011,17627,False,1,1,1,1,0,account_master,BRW0009194,1,0,BRW0004157,1.0,1.0,0,1,2026-04-16 05:03:02
PAYMENT0017628,ACC0018293,2026-06-30 20:38:07,TXN0000040272,75298.77,FAILED,CARD,VND0000007,17628,False,1,1,1,1,0,account_master,BRW0007018,1,0,BRW0006399,2.0,2.0,1,0,2026-06-30 20:38:07
PAYMENT0017629,ACC0018317,2026-04-29 21:24:37,TXN0000068082,121390.92,SUCCESS,CASH,VND0000015,17629,False,1,1,1,1,0,account_master,BRW0008717,1,0,BRW0011679,1.0,1.0,0,1,2026-04-29 21:24:37
PAYMENT0017630,ACC0024157,2026-01-31 15:10:35,TXN0000029909,143257.08,FAILED,NACH,VND0000015,17630,False,1,1,1,1,0,account_master,BRW0005588,1,0,BRW0006066,2.0,2.0,1,0,2026-01-31 15:10:35
PAYMENT0017631,ACC0029357,2026-03-22 17:51:17,TXN0000007570,124202.02,PENDING,NETBANKING,VND0000003,17631,False,1,1,1,1,0,account_master,BRW0008845,1,0,BRW0000340,1.0,1.0,0,0,2026-03-22 17:51:17
PAYMENT0017632,ACC0013708,2026-01-23 19:11:32,TXN0000037583,130214.28,SUCCESS,CARD,VND0000008,17632,False,1,1,1,1,0,account_master,BRW0007679,1,0,BRW0005947,2.0,2.0,1,1,2026-01-23 19:11:32
PAYMENT0017633,ACC0001644,2026-01-15 18:04:44,TXN0000028906,136546.09,SUCCESS,UPI,VND0000001,17633,False,1,1,1,1,0,account_master,BRW0011792,1,0,BRW0009308,1.0,1.0,0,1,2026-01-15 18:04:44
PAYMENT0017634,ACC0021063,2026-05-28 19:27:37,TXN0000069716,110453.9,FAILED,NETBANKING,VND0000007,17634,False,1,1,1,1,0,account_master,BRW0002131,1,0,BRW0011268,1.0,1.0,0,0,2026-05-28 19:27:37
PAYMENT0017635,ACC0018444,2026-03-17 12:20:59,TXN0000032805,112943.39,FAILED,UPI,VND0000009,17635,False,1,1,1,1,0,account_master,BRW0002108,1,0,BRW0007785,2.0,2.0,1,0,2026-03-17 12:20:59
PAYMENT0017636,ACC0016479,2026-01-10 02:50:10,TXN0000059151,118902.9,SUCCESS,CASH,VND0000015,17636,False,1,1,1,1,0,account_master,BRW0008890,1,0,BRW0010711,1.0,1.0,0,1,2026-01-10 02:50:10
PAYMENT0017637,ACC0017268,2026-06-15 01:25:26,TXN0000021504,11063.91,SUCCESS,NETBANKING,VND0000012,17637,False,1,1,1,1,0,account_master,BRW0000297,1,0,BRW0006942,1.0,1.0,0,1,2026-06-15 01:25:26
PAYMENT0017638,ACC0012542,2026-06-23 21:57:15,TXN0000051004,101128.19,SUCCESS,UPI,VND0000002,17638,False,1,1,1,1,0,account_master,BRW0004779,1,0,BRW0003408,1.0,1.0,0,1,2026-06-23 21:57:15
PAYMENT0017639,ACC0019285,2026-01-02 15:12:33,TXN0000048862,36079.39,SUCCESS,NETBANKING,VND0000006,17639,False,1,1,1,1,0,account_master,BRW0009726,1,0,BRW0008765,1.0,1.0,0,1,2026-01-02 15:12:33
PAYMENT0017640,ACC0003817,2026-01-05 18:48:10,TXN0000020620,126154.02,FAILED,UPI,VND0000004,17640,False,1,1,1,1,0,account_master,BRW0007407,1,0,BRW0010341,2.0,2.0,1,0,2026-01-05 18:48:10
PAYMENT0017641,ACC0028368,2026-04-05 18:42:40,TXN0000044048,85525.99,REVERSED,NETBANKING,VND0000013,17641,False,1,1,1,1,0,account_master,BRW0007678,1,0,BRW0005243,1.0,1.0,0,0,2026-04-05 18:42:40
PAYMENT0017642,ACC0017202,2026-03-06 12:26:43,TXN0000063743,13336.67,SUCCESS,CARD,VND0000012,17642,False,1,1,1,1,0,account_master,BRW0005924,1,0,BRW0004066,1.0,1.0,0,1,2026-03-06 12:26:43
PAYMENT0017643,ACC0008642,2026-04-01 07:32:35,TXN0000006512,115269.8,SUCCESS,NETBANKING,VND0000015,17643,False,1,1,1,1,0,account_master,BRW0006840,1,0,BRW0007045,1.0,1.0,0,1,2026-04-01 07:32:35
PAYMENT0017644,ACC0012183,2026-05-15 17:06:21,TXN0000036541,24248.74,PENDING,NACH,VND0000013,17644,False,1,1,1,1,0,account_master,BRW0009550,1,0,BRW0005282,1.0,1.0,0,0,2026-05-15 17:06:21
PAYMENT0017645,ACC0000416,2026-03-28 12:40:48,TXN0000013805,133657.83,REVERSED,CASH,VND0000009,17645,False,1,1,1,1,0,account_master,BRW0001881,1,0,BRW0008857,2.0,2.0,1,0,2026-03-28 12:40:48
PAYMENT0017646,ACC0013962,2026-04-05 16:25:31,TXN0000045020,125400.37,FAILED,CASH,VND0000011,17646,False,1,1,1,1,0,account_master,BRW0005456,1,0,BRW0005536,1.0,1.0,0,0,2026-04-05 16:25:31
PAYMENT0017647,ACC0016806,2026-06-09 17:48:33,TXN0000009535,105496.91,SUCCESS,UPI,VND0000014,17647,False,1,1,1,1,0,account_master,BRW0001529,1,0,BRW0005455,1.0,1.0,0,1,2026-06-09 17:48:33
PAYMENT0017648,ACC0009246,2026-01-16 17:04:54,TXN0000050367,50791.77,SUCCESS,CASH,VND0000001,17648,False,1,1,1,1,0,account_master,BRW0007773,1,0,BRW0001036,2.0,2.0,1,1,2026-01-16 17:04:54
PAYMENT0017649,ACC0018751,2026-05-20 11:11:32,TXN0000014204,6632.06,SUCCESS,CARD,VND0000010,17649,False,1,1,1,1,0,account_master,BRW0008934,1,0,BRW0001129,1.0,1.0,0,1,2026-05-20 11:11:32
PAYMENT0017650,ACC0019791,2026-07-29 00:13:29,TXN0000023210,76568.76,SUCCESS,NETBANKING,VND0000008,17650,False,1,1,1,1,0,account_master,BRW0010045,1,0,BRW0001798,1.0,1.0,0,1,2026-07-29 00:13:29
PAYMENT0017651,ACC0023545,2026-03-09 23:40:09,TXN0000035914,18351.64,SUCCESS,CASH,VND0000006,17651,False,1,1,1,1,0,raw_event_borrower,BRW0000576,0,1,BRW0000576,1.0,1.0,0,1,2026-03-09 23:40:09
PAYMENT0017652,ACC0014334,2026-02-14 21:28:18,TXN0000025391,144337.39,SUCCESS,NACH,VND0000008,17652,False,1,1,1,1,0,account_master,BRW0004913,1,0,BRW0008592,2.0,2.0,1,1,2026-02-14 21:28:18
PAYMENT0017653,ACC0015946,2026-06-20 06:06:02,TXN0000069477,127446.34,SUCCESS,CASH,VND0000009,17653,False,1,1,1,1,0,account_master,BRW0011500,1,0,BRW0005481,2.0,2.0,1,1,2026-06-20 06:06:02
PAYMENT0017654,ACC0015050,2026-02-08 21:37:44,TXN0000036626,124430.85,SUCCESS,NETBANKING,VND0000009,17654,False,1,1,1,1,0,account_master,BRW0002006,1,0,BRW0000251,1.0,1.0,0,1,2026-02-08 21:37:44
PAYMENT0017655,ACC0021886,2026-03-16 23:50:05,TXN0000053454,103855.07,FAILED,CASH,VND0000001,17655,False,1,1,1,1,0,account_master,BRW0009591,1,0,BRW0000817,1.0,1.0,0,0,2026-03-16 23:50:05
PAYMENT0017656,ACC0017895,2026-01-23 04:48:00,TXN0000049551,113528.21,SUCCESS,NACH,VND0000004,17656,False,1,1,1,1,0,account_master,BRW0008822,1,0,BRW0007394,1.0,1.0,0,1,2026-01-23 04:48:00
PAYMENT0017657,ACC0021124,2026-01-20 12:11:15,TXN0000024693,25423.53,SUCCESS,CASH,VND0000015,17657,False,1,1,1,1,0,account_master,BRW0007161,1,0,BRW0005725,1.0,1.0,0,1,2026-01-20 12:11:15
PAYMENT0017658,ACC0016021,2026-01-12 12:16:52,TXN0000004700,91534.56,SUCCESS,CASH,VND0000014,17658,False,1,1,1,1,0,account_master,BRW0008565,1,0,BRW0010268,1.0,1.0,0,1,2026-01-12 12:16:52
PAYMENT0017659,ACC0012846,2026-07-02 07:39:31,TXN0000009040,106456.55,PENDING,NETBANKING,VND0000002,17659,False,1,1,1,1,0,account_master,BRW0003067,1,0,BRW0005065,2.0,2.0,1,0,2026-07-02 07:39:31
PAYMENT0017660,ACC0004006,2026-06-14 18:26:42,TXN0000058418,89527.31,SUCCESS,NACH,VND0000003,17660,False,1,1,1,1,0,account_master,BRW0001934,1,0,BRW0006990,2.0,2.0,1,1,2026-06-14 18:26:42
PAYMENT0017661,ACC0011768,2026-04-01 03:12:38,TXN0000020481,60633.55,PENDING,NACH,VND0000002,17661,False,1,1,1,1,0,account_master,BRW0011605,1,0,BRW0004685,2.0,2.0,1,0,2026-04-01 03:12:38
PAYMENT0017662,ACC0017172,2026-07-14 20:53:53,TXN0000002690,39673.76,REVERSED,CASH,VND0000002,17662,False,1,1,1,1,0,raw_event_borrower,BRW0001933,0,1,BRW0001933,1.0,1.0,0,0,2026-07-14 20:53:53
PAYMENT0017663,ACC0000548,2026-01-03 07:13:06,TXN0000039313,68986.9,SUCCESS,CARD,VND0000012,17663,False,1,1,1,1,0,account_master,BRW0004602,1,0,BRW0005825,1.0,1.0,0,1,2026-01-03 07:13:06
PAYMENT0017664,ACC0011547,2026-04-20 00:09:47,TXN0000052506,46867.13,FAILED,NETBANKING,VND0000005,17664,False,1,1,1,1,0,account_master,BRW0010673,1,0,BRW0004663,1.0,1.0,0,0,2026-04-20 00:09:47
PAYMENT0017665,ACC0018205,2026-05-16 16:51:53,TXN0000031284,974.16,SUCCESS,NACH,VND0000009,17665,False,1,1,1,1,0,account_master,BRW0004919,1,0,BRW0011751,1.0,1.0,0,1,2026-05-16 16:51:53
PAYMENT0017666,ACC0017236,2026-01-10 21:02:25,TXN0000031645,100333.77,SUCCESS,CARD,VND0000009,17666,False,1,1,1,1,0,account_master,BRW0010406,1,0,BRW0004171,2.0,2.0,1,1,2026-01-10 21:02:25
PAYMENT0017667,ACC0014634,2026-07-02 04:29:59,TXN0000041705,17848.38,SUCCESS,NETBANKING,VND0000005,17667,False,1,1,1,1,0,account_master,BRW0004365,1,0,BRW0001825,1.0,1.0,0,1,2026-07-02 04:29:59
PAYMENT0017668,ACC0018987,2026-06-06 18:09:36,TXN0000040525,19136.85,SUCCESS,NETBANKING,VND0000013,17668,False,1,1,1,1,0,account_master,BRW0009411,1,0,BRW0007792,1.0,1.0,0,1,2026-06-06 18:09:36
PAYMENT0017669,ACC0020692,2026-06-28 01:43:52,TXN0000062159,18813.46,SUCCESS,CASH,VND0000007,17669,False,1,1,1,1,0,account_master,BRW0000813,1,0,BRW0003793,1.0,1.0,0,1,2026-06-28 01:43:52
PAYMENT0017670,ACC0014743,2026-06-18 16:06:49,TXN0000038984,31892.48,PENDING,CARD,VND0000005,17670,False,1,1,1,1,0,account_master,BRW0004161,1,0,BRW0002975,2.0,2.0,1,0,2026-06-18 16:06:49
PAYMENT0017671,ACC0011769,2026-05-24 16:58:55,TXN0000044347,34816.92,FAILED,CASH,VND0000011,17671,False,1,1,1,1,0,account_master,BRW0011826,1,0,BRW0007249,1.0,1.0,0,0,2026-05-24 16:58:55
PAYMENT0017672,ACC0007864,2026-07-13 14:56:57,TXN0000003166,6255.18,SUCCESS,UPI,VND0000010,17672,False,1,1,1,1,0,account_master,BRW0011836,1,0,BRW0009570,2.0,2.0,1,1,2026-07-13 14:56:57
PAYMENT0017673,ACC0001749,2026-07-03 13:05:11,TXN0000012874,16091.51,SUCCESS,CASH,VND0000011,17673,False,1,1,1,1,0,account_master,BRW0000054,1,0,BRW0011456,1.0,1.0,0,1,2026-07-03 13:05:11
PAYMENT0017674,ACC0023633,2026-06-26 15:15:33,TXN0000039781,52022.07,SUCCESS,UPI,VND0000012,17674,False,1,1,1,1,0,account_master,BRW0003522,1,0,BRW0008233,1.0,1.0,0,1,2026-06-26 15:15:33
PAYMENT0017675,ACC0006624,2026-04-03 23:43:17,TXN0000017817,123592.81,PENDING,NETBANKING,VND0000015,17675,False,1,1,1,1,0,account_master,BRW0010789,1,0,BRW0007604,1.0,1.0,0,0,2026-04-03 23:43:17
PAYMENT0017676,ACC0018135,2026-07-09 16:31:15,TXN0000052136,90273.67,SUCCESS,UPI,VND0000012,17676,False,1,1,1,1,0,account_master,BRW0004924,1,0,BRW0001861,2.0,2.0,1,1,2026-07-09 16:31:15
PAYMENT0017677,ACC0009492,2026-02-24 17:12:13,TXN0000026730,65084.37,FAILED,UPI,VND0000008,17677,False,1,1,1,1,0,account_master,BRW0006414,1,0,BRW0001793,2.0,2.0,1,0,2026-02-24 17:12:13
PAYMENT0017678,ACC0014598,2026-07-29 15:51:52,TXN0000051314,31061.75,SUCCESS,CASH,VND0000009,17678,False,1,1,1,1,0,account_master,BRW0000497,1,0,BRW0009656,1.0,1.0,0,1,2026-07-29 15:51:52
PAYMENT0017679,ACC0028717,2026-04-21 10:57:27,TXN0000028226,110642.94,PENDING,NACH,VND0000003,17679,False,1,1,1,1,0,account_master,BRW0005077,1,0,BRW0007181,3.0,3.0,1,0,2026-04-21 10:57:27
PAYMENT0017680,ACC0002289,2026-05-01 23:32:30,TXN0000068723,82358.43,FAILED,NACH,VND0000008,17680,False,1,1,1,1,0,account_master,BRW0004885,1,0,BRW0004805,1.0,1.0,0,0,2026-05-01 23:32:30
PAYMENT0017681,ACC0024478,2026-04-26 03:23:57,TXN0000041145,116932.54,SUCCESS,UPI,VND0000008,17681,False,1,1,1,1,0,account_master,BRW0005009,1,0,BRW0001978,1.0,1.0,0,1,2026-04-26 03:23:57
PAYMENT0017682,ACC0028609,2026-06-14 20:51:08,TXN0000039506,40022.86,FAILED,NACH,VND0000005,17682,False,1,1,1,1,0,account_master,BRW0009473,1,0,BRW0007724,1.0,1.0,0,0,2026-06-14 20:51:08
PAYMENT0017683,ACC0003389,2026-07-25 22:24:28,TXN0000037660,88342.72,FAILED,CASH,VND0000005,17683,False,1,1,1,1,0,account_master,BRW0005561,1,0,BRW0010255,1.0,1.0,0,0,2026-07-25 22:24:28
PAYMENT0017684,ACC0024550,2026-08-07 06:44:06,TXN0000025529,28105.96,SUCCESS,CASH,VND0000010,17684,False,1,1,1,1,0,account_master,BRW0005345,1,0,BRW0002214,1.0,1.0,0,1,2026-08-07 06:44:06
PAYMENT0017685,ACC0009865,2026-01-31 10:46:18,TXN0000025531,74755.86,SUCCESS,CARD,VND0000008,17685,False,1,1,1,1,0,account_master,BRW0003693,1,0,BRW0001005,1.0,1.0,0,1,2026-01-31 10:46:18
PAYMENT0017686,ACC0009089,2026-05-26 22:45:42,TXN0000042019,149100.18,SUCCESS,CARD,VND0000009,17686,False,1,1,1,1,0,account_master,BRW0002955,1,0,BRW0007663,1.0,1.0,0,1,2026-05-26 22:45:42
PAYMENT0017687,ACC0017773,2026-04-27 00:34:11,TXN0000012334,13635.5,SUCCESS,CASH,VND0000007,17687,False,1,1,1,1,0,account_master,BRW0004661,1,0,BRW0011592,2.0,2.0,1,1,2026-04-27 00:34:11
PAYMENT0017688,ACC0005000,2026-01-25 08:34:10,TXN0000043588,70529.72,PENDING,CARD,VND0000012,17688,False,1,1,1,1,0,account_master,BRW0003466,1,0,BRW0002772,1.0,1.0,0,0,2026-01-25 08:34:10
PAYMENT0017689,ACC0013845,2026-05-17 17:49:08,TXN0000051956,54144.05,SUCCESS,CARD,VND0000013,17689,False,1,1,1,1,0,account_master,BRW0008763,1,0,BRW0009779,1.0,1.0,0,1,2026-05-17 17:49:08
PAYMENT0017690,ACC0001945,2026-06-11 23:40:46,TXN0000063700,22968.79,SUCCESS,CARD,VND0000001,17690,False,1,1,1,1,0,account_master,BRW0004635,1,0,BRW0001388,1.0,1.0,0,1,2026-06-11 23:40:46
PAYMENT0017691,ACC0024549,2026-02-04 08:51:37,TXN0000031820,90235.81,SUCCESS,NETBANKING,VND0000003,17691,False,1,1,1,1,0,account_master,BRW0011716,1,0,BRW0009268,1.0,1.0,0,1,2026-02-04 08:51:37
PAYMENT0017692,ACC0004726,2026-05-26 02:53:14,TXN0000037881,138243.36,PENDING,CARD,VND0000008,17692,False,1,1,1,1,0,account_master,BRW0010004,1,0,BRW0002542,2.0,2.0,1,0,2026-05-26 02:53:14
PAYMENT0017693,ACC0028634,2026-07-27 08:40:06,TXN0000001423,137915.0,REVERSED,CASH,VND0000003,17693,False,1,1,1,1,0,account_master,BRW0002122,1,0,BRW0005243,2.0,2.0,1,0,2026-07-27 08:40:06
PAYMENT0017694,ACC0008155,2026-06-08 04:33:58,TXN0000052751,117256.62,PENDING,NETBANKING,VND0000008,17694,False,1,1,1,1,0,account_master,BRW0002665,1,0,BRW0000115,2.0,2.0,1,0,2026-06-08 04:33:58
PAYMENT0017695,ACC0009962,2026-05-18 20:31:57,TXN0000006373,92957.33,SUCCESS,UPI,VND0000004,17695,False,1,1,1,1,0,account_master,BRW0001341,1,0,BRW0011103,2.0,2.0,1,1,2026-05-18 20:31:57
PAYMENT0017696,ACC0006416,2026-02-09 14:34:25,TXN0000002992,144229.3,REVERSED,NACH,VND0000014,17696,False,1,1,1,1,0,account_master,BRW0005039,1,0,BRW0006248,1.0,1.0,0,0,2026-02-09 14:34:25
PAYMENT0017697,ACC0015009,2026-05-30 06:09:21,TXN0000013291,24920.65,SUCCESS,UPI,VND0000006,17697,False,1,1,1,1,0,account_master,BRW0010359,1,0,BRW0005024,4.0,4.0,1,1,2026-05-30 06:09:21
PAYMENT0017698,ACC0028962,2026-03-05 23:45:49,TXN0000053205,46892.64,FAILED,CARD,VND0000005,17698,False,1,1,1,1,0,account_master,BRW0003700,1,0,BRW0009326,2.0,2.0,1,0,2026-03-05 23:45:49
PAYMENT0017699,ACC0019466,2026-02-01 12:27:14,,120635.59,PENDING,UPI,VND0000003,17699,False,1,1,1,1,0,account_master,BRW0006450,1,0,BRW0010890,,,0,0,2026-02-01 12:27:14
PAYMENT0017700,ACC0015474,2026-04-29 17:23:07,TXN0000029728,1681.66,SUCCESS,CARD,VND0000011,17700,False,1,1,1,1,0,account_master,BRW0000261,1,0,BRW0008751,1.0,1.0,0,1,2026-04-29 17:23:07
PAYMENT0017701,ACC0016388,2026-01-21 23:31:48,TXN0000055543,118073.16,FAILED,CASH,VND0000001,17701,False,1,1,1,1,0,account_master,BRW0010635,1,0,BRW0010026,1.0,1.0,0,0,2026-01-21 23:31:48
PAYMENT0017702,ACC0010930,2026-05-12 23:55:25,TXN0000059321,71591.04,SUCCESS,UPI,VND0000010,17702,False,1,1,1,1,0,account_master,BRW0003645,1,0,BRW0011132,1.0,1.0,0,1,2026-05-12 23:55:25
PAYMENT0017703,ACC0022132,2026-01-20 07:27:14,TXN0000048354,99431.54,SUCCESS,NETBANKING,VND0000002,17703,False,1,1,1,1,0,account_master,BRW0001690,1,0,BRW0007720,1.0,1.0,0,1,2026-01-20 07:27:14
PAYMENT0017704,ACC0013600,2026-07-01 07:00:46,TXN0000007001,79127.42,PENDING,NACH,VND0000006,17704,False,1,1,1,1,0,account_master,BRW0000347,1,0,BRW0007783,1.0,1.0,0,0,2026-07-01 07:00:46
PAYMENT0017705,ACC0004265,2026-01-12 14:36:29,TXN0000038182,3265.7,SUCCESS,CASH,VND0000001,17705,False,1,1,1,1,0,account_master,BRW0003611,1,0,BRW0005276,2.0,2.0,1,1,2026-01-12 14:36:29
PAYMENT0017706,ACC0026470,2026-01-11 10:39:19,TXN0000045585,126071.84,SUCCESS,NACH,VND0000012,17706,False,1,1,1,1,0,account_master,BRW0001821,1,0,BRW0008909,1.0,1.0,0,1,2026-01-11 10:39:19
PAYMENT0017707,ACC0024777,2026-07-20 01:00:15,TXN0000016725,90821.92,SUCCESS,CASH,VND0000006,17707,False,1,1,1,1,0,account_master,BRW0007701,1,0,BRW0005425,2.0,2.0,1,1,2026-07-20 01:00:15
PAYMENT0017708,ACC0023773,2026-06-20 20:47:45,TXN0000067805,96760.81,SUCCESS,NACH,VND0000008,17708,False,1,1,1,1,0,account_master,BRW0010837,1,0,BRW0006207,2.0,2.0,1,1,2026-06-20 20:47:45
PAYMENT0017709,ACC0010778,2026-03-20 11:57:47,TXN0000010625,57899.01,SUCCESS,UPI,VND0000011,17709,False,1,1,1,1,0,account_master,BRW0002789,1,0,BRW0009583,1.0,1.0,0,1,2026-03-20 11:57:47
PAYMENT0017710,ACC0022988,2026-07-02 06:31:31,TXN0000046344,71717.98,SUCCESS,UPI,VND0000013,17710,False,1,1,1,1,0,account_master,BRW0009093,1,0,BRW0008273,1.0,1.0,0,1,2026-07-02 06:31:31
PAYMENT0017711,ACC0020114,2026-04-29 04:48:11,TXN0000026584,50231.29,SUCCESS,NACH,VND0000004,17711,False,1,1,1,1,0,account_master,BRW0006920,1,0,BRW0006650,1.0,1.0,0,1,2026-04-29 04:48:11
PAYMENT0017712,ACC0000511,2026-06-13 01:41:35,TXN0000037159,15617.35,SUCCESS,CASH,VND0000010,17712,False,1,1,1,1,0,account_master,BRW0000823,1,0,BRW0006933,1.0,1.0,0,1,2026-06-13 01:41:35
PAYMENT0017713,ACC0016225,2026-07-22 17:07:27,TXN0000067387,58766.57,SUCCESS,NACH,VND0000006,17713,False,1,1,1,1,0,account_master,BRW0002596,1,0,BRW0008542,2.0,2.0,1,1,2026-07-22 17:07:27
PAYMENT0017714,ACC0015653,2026-04-16 11:14:09,TXN0000047416,123092.15,SUCCESS,UPI,VND0000014,17714,False,1,1,1,1,0,account_master,BRW0008845,1,0,BRW0001058,1.0,1.0,0,1,2026-04-16 11:14:09
PAYMENT0017715,ACC0025467,2026-04-15 15:54:37,TXN0000025343,67925.34,SUCCESS,CASH,VND0000004,17715,False,1,1,1,1,0,account_master,BRW0009364,1,0,BRW0007588,1.0,1.0,0,1,2026-04-15 15:54:37
PAYMENT0017716,ACC0018437,2026-04-17 12:20:33,TXN0000013309,144641.29,SUCCESS,NETBANKING,VND0000003,17716,False,1,1,1,1,0,account_master,BRW0000980,1,0,BRW0010814,1.0,1.0,0,1,2026-04-17 12:20:33
PAYMENT0017717,ACC0024201,2026-05-22 17:03:08,TXN0000002431,110094.25,SUCCESS,NACH,VND0000004,17717,False,1,1,1,1,0,account_master,BRW0002797,1,0,BRW0010190,2.0,2.0,1,1,2026-05-22 17:03:08
PAYMENT0017718,ACC0007704,2026-07-07 18:32:41,TXN0000058801,43822.44,SUCCESS,NETBANKING,VND0000015,17718,False,1,1,1,1,0,account_master,BRW0001539,1,0,BRW0007886,1.0,1.0,0,1,2026-07-07 18:32:41
PAYMENT0017719,ACC0011219,2026-02-09 20:29:14,TXN0000038596,92861.23,FAILED,CARD,VND0000006,17719,False,1,1,1,1,0,account_master,BRW0009606,1,0,BRW0006112,1.0,1.0,0,0,2026-02-09 20:29:14
PAYMENT0017720,ACC0016061,2026-03-09 23:24:29,TXN0000020955,69317.52,PENDING,CASH,VND0000012,17720,False,1,1,1,1,0,account_master,BRW0002614,1,0,BRW0005187,1.0,1.0,0,0,2026-03-09 23:24:29
PAYMENT0017721,ACC0012356,2026-05-01 17:55:17,TXN0000004374,138629.29,SUCCESS,CARD,VND0000001,17721,False,1,1,1,1,0,account_master,BRW0005906,1,0,BRW0010147,2.0,2.0,1,1,2026-05-01 17:55:17
PAYMENT0017722,ACC0007248,2026-07-23 19:14:57,TXN0000015793,89089.16,SUCCESS,CASH,VND0000004,17722,False,1,1,1,1,0,account_master,BRW0007283,1,0,BRW0003029,2.0,2.0,1,1,2026-07-23 19:14:57
PAYMENT0017723,ACC0019064,2026-07-10 00:02:07,TXN0000028736,16475.58,SUCCESS,CARD,VND0000007,17723,False,1,1,1,1,0,account_master,BRW0009080,1,0,BRW0003764,2.0,2.0,1,1,2026-07-10 00:02:07
PAYMENT0017724,ACC0029619,2026-07-19 23:33:06,TXN0000033523,7764.3,SUCCESS,NACH,VND0000002,17724,False,1,1,1,1,0,account_master,BRW0010460,1,0,BRW0004535,2.0,2.0,1,1,2026-07-19 23:33:06
PAYMENT0017725,ACC0029806,2026-07-19 12:17:07,TXN0000039241,98585.09,SUCCESS,CARD,VND0000001,17725,False,1,1,1,1,0,account_master,BRW0010787,1,0,BRW0001068,1.0,1.0,0,1,2026-07-19 12:17:07
PAYMENT0017726,ACC0021968,2026-05-02 19:18:13,TXN0000061977,58404.3,PENDING,CASH,VND0000003,17726,False,1,1,1,1,0,account_master,BRW0004974,1,0,BRW0005966,1.0,1.0,0,0,2026-05-02 19:18:13
PAYMENT0017727,ACC0019434,2026-02-28 05:01:18,TXN0000066351,110882.26,PENDING,CARD,VND0000004,17727,False,1,1,1,1,0,account_master,BRW0000806,1,0,BRW0001367,2.0,2.0,1,0,2026-02-28 05:01:18
PAYMENT0017728,ACC0009016,2026-02-07 00:04:38,TXN0000010465,29519.59,SUCCESS,CASH,VND0000009,17728,False,1,1,1,1,0,account_master,BRW0000839,1,0,BRW0009990,1.0,1.0,0,1,2026-02-07 00:04:38
PAYMENT0017729,ACC0023875,2026-06-01 20:06:58,TXN0000044892,68609.33,SUCCESS,NETBANKING,VND0000003,17729,False,1,1,1,1,0,account_master,BRW0000944,1,0,BRW0011492,2.0,2.0,1,1,2026-06-01 20:06:58
PAYMENT0017730,ACC0006696,2026-02-10 23:56:39,TXN0000064547,121394.36,REVERSED,NACH,VND0000011,17730,False,1,1,1,1,0,account_master,BRW0004631,1,0,BRW0010473,1.0,1.0,0,0,2026-02-10 23:56:39
PAYMENT0017731,ACC0015981,2026-05-29 22:55:51,TXN0000009651,44899.59,SUCCESS,CARD,VND0000008,17731,False,1,1,1,1,0,account_master,BRW0001952,1,0,BRW0008484,1.0,1.0,0,1,2026-05-29 22:55:51
PAYMENT0017732,ACC0028104,2026-06-19 19:04:16,TXN0000026256,101744.36,FAILED,NACH,VND0000009,17732,False,1,1,1,1,0,account_master,BRW0009591,1,0,BRW0001334,2.0,2.0,1,0,2026-06-19 19:04:16
PAYMENT0017733,ACC0004009,2026-03-13 18:17:51,TXN0000031705,15994.66,FAILED,CASH,VND0000011,17733,False,1,1,1,1,0,account_master,BRW0001056,1,0,BRW0004852,1.0,1.0,0,0,2026-03-13 18:17:51
PAYMENT0017734,ACC0014670,2026-03-16 17:18:48,TXN0000016870,62322.38,REVERSED,NACH,VND0000011,17734,False,1,1,1,1,0,account_master,BRW0000745,1,0,BRW0004934,2.0,2.0,1,0,2026-03-16 17:18:48
PAYMENT0017735,ACC0001359,2026-01-07 03:18:59,TXN0000015493,33111.99,SUCCESS,CASH,VND0000015,17735,False,1,1,1,1,0,account_master,BRW0004875,1,0,BRW0011561,1.0,1.0,0,1,2026-01-07 03:18:59
PAYMENT0017736,ACC0011244,2026-06-19 20:24:27,TXN0000057310,61965.67,PENDING,CARD,VND0000008,17736,False,1,1,1,1,0,account_master,BRW0009403,1,0,BRW0007246,2.0,2.0,1,0,2026-06-19 20:24:27
PAYMENT0017737,ACC0000855,2026-03-24 04:15:09,TXN0000057362,61508.61,SUCCESS,CASH,VND0000001,17737,False,1,1,1,1,0,account_master,BRW0011637,1,0,BRW0004951,1.0,1.0,0,1,2026-03-24 04:15:09
