dataset,record_id,reason_code,action,detail
calls,CALL0025321,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0044054,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0033073,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0009408,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0081608,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0002327,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0006044,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0087283,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0052986,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0089739,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0008047,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0020056,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0024426,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0013500,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0024604,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0044214,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0001904,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0069901,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0007875,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0052376,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0089544,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0003824,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0026807,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0064302,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0031741,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0081463,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0061512,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0019283,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0053072,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0070642,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0011775,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0031421,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0039161,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0081001,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0041056,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0042623,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0069003,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0045802,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0038441,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0079663,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0057542,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0071789,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0070568,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0015361,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0088389,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0006368,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0069539,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0033087,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0076316,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0046434,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0026512,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0079095,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0067018,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0000078,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0009505,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0050704,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0060823,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0007587,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0087197,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0061981,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0024311,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0009031,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0012523,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
payments,PAYMENT0011759,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0009343,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0013246,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0010649,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0015787,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0015179,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0008505,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0014525,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0003452,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024820,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0000552,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024074,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0019083,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0013083,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0017204,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0019604,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0003346,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0010788,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002299,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0023518,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0010160,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0004491,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0004734,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0012446,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002810,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0010497,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0005498,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0011230,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0007327,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0000695,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0023753,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0005611,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002545,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0001532,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002380,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0000056,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0012285,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0017129,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002623,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0019683,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0023824,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0011956,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0010093,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0014435,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0003389,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0005033,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0004736,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0014926,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0001447,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0015695,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0014387,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0009776,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0001420,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0008537,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002592,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0023070,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0016808,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024049,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0018772,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0008010,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0000601,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0004602,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0013787,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024692,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0019275,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0013716,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0001916,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0018816,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0009018,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024795,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0018330,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0003115,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0008019,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0001408,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002131,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0009387,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0005683,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0020190,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0006253,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024581,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0001701,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0011957,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0017593,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0012974,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0014335,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0016467,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0000553,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0013775,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0013309,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0019599,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0001421,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0006597,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002478,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0019119,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002667,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0000149,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0006686,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0018309,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0011031,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0010564,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0014116,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0017896,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0004967,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0010273,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0010099,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0014915,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0012267,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024817,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0009914,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0014983,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0009521,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0014663,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0003713,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0009866,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0009366,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0015660,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0020317,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0015766,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024649,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0007967,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0005088,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024775,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024144,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002555,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0020422,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0008730,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0013211,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0020123,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0014131,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0010962,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0015220,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0019038,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0023405,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0018773,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0017511,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0012412,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0001570,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0019150,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0003028,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0014170,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0023597,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0017636,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0022870,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0004683,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0007568,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0018859,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0005477,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0013160,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0005424,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002428,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0023977,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0018542,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0004690,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0010575,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0005475,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0012394,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0020366,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0004208,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0015128,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0014449,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0001197,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0003528,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0007976,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0015847,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0007137,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0020846,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0001727,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0006319,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0007752,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0003072,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0021100,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0012182,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0005935,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024832,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0018855,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0004446,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024235,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0012053,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0001829,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0016410,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0011078,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0005649,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0007730,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0011407,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0010963,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002760,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0018193,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0011736,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0007316,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0010763,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0009467,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0016009,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0008472,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0000255,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0013196,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0007852,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002652,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0022197,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0015590,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0018522,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0020778,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0011597,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0013499,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0004797,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0012421,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0015913,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0000623,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002608,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0021549,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0004703,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0015177,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0015358,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002242,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0014334,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0007652,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0004539,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0016560,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0021940,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0006308,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0014492,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0004320,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0005115,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0011049,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024177,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024749,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024513,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0018293,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0022620,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0012093,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0000850,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0004938,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0012997,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0020527,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0001504,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0007282,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0016061,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0019899,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0021410,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0007214,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0017313,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0006794,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0010147,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0024735,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0015745,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0022335,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0002597,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0018425,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0023620,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0017610,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0020731,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0004618,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0017498,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
payments,PAYMENT0001154,EXACT_DUPLICATE,REJECT,Exact duplicate payment event removed.
