call_id,account_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,timezone,source_row_number,exact_duplicate_flag,call_id_rows,call_accounts,call_times,call_agents,call_statuses,call_id_conflict_flag,borrower_resolution_rule,borrower_id,borrower_id_mismatch_flag,account_missing_flag,raw_borrower_id,event_timezone_present_flag,event_at_utc
CALL0085611,ACC0025198,2026-08-03 17:32:48,AGT0000403,CMP0000086,OUTBOUND,VND0000004,FAILED,291,Asia/Dubai,85611,False,1,1,1,1,1,0,account_master,BRW0007233,1,0,BRW0001335,1,2026-08-03 13:32:48
CALL0085612,ACC0018097,2026-06-13 01:29:21,AGT0000352,CMP0000104,INBOUND,VND0000001,ANSWERED,480,UTC,85612,False,1,1,1,1,1,0,account_master,BRW0009426,1,0,BRW0003628,1,2026-06-13 01:29:21
CALL0085613,ACC0024587,2026-07-31 13:56:09,AGT0000790,CMP0000049,OUTBOUND,VND0000010,ANSWERED,307,Asia/Kolkata,85613,False,1,1,1,1,1,0,account_master,BRW0011736,1,0,BRW0009444,1,2026-07-31 08:26:09
CALL0085614,ACC0014545,2026-05-23 22:55:27,AGT0000819,CMP0000096,OUTBOUND,VND0000011,ANSWERED,351,Asia/Dubai,85614,False,1,1,1,1,1,0,account_master,BRW0000811,1,0,BRW0001905,1,2026-05-23 18:55:27
CALL0085615,ACC0011788,2026-05-21 18:10:54,AGT0000630,CMP0000010,OUTBOUND,VND0000010,ANSWERED,882,Asia/Dubai,85615,False,1,1,1,1,1,0,account_master,BRW0002877,1,0,BRW0003375,1,2026-05-21 14:10:54
CALL0085616,ACC0013457,2026-04-10 10:02:39,AGT0000064,CMP0000096,OUTBOUND,VND0000015,VOICEMAIL,195,UTC,85616,False,1,1,1,1,1,0,account_master,BRW0005421,1,0,BRW0007786,1,2026-04-10 10:02:39
CALL0085617,ACC0000173,2026-03-20 16:59:23,AGT0000864,CMP0000088,OUTBOUND,VND0000006,FAILED,721,Asia/Kolkata,85617,False,1,1,1,1,1,0,account_master,BRW0011352,1,0,BRW0000794,1,2026-03-20 11:29:23
CALL0085618,ACC0001385,2026-03-20 22:43:52,AGT0000592,CMP0000017,OUTBOUND,VND0000014,ANSWERED,426,Asia/Dubai,85618,False,1,1,1,1,1,0,account_master,BRW0008811,1,0,BRW0005169,1,2026-03-20 18:43:52
CALL0085619,ACC0005330,2026-07-05 03:49:05,AGT0000522,CMP0000092,OUTBOUND,VND0000009,NO_ANSWER,26,UTC,85619,False,1,1,1,1,1,0,account_master,BRW0002238,1,0,BRW0001333,1,2026-07-05 03:49:05
CALL0085620,ACC0012914,2026-02-20 15:39:58,AGT0000132,CMP0000026,OUTBOUND,VND0000002,FAILED,390,Asia/Kolkata,85620,False,1,1,1,1,1,0,account_master,BRW0001541,1,0,BRW0001071,1,2026-02-20 10:09:58
CALL0085621,ACC0002127,2026-02-15 16:42:49,AGT0000031,CMP0000093,OUTBOUND,VND0000012,FAILED,730,Asia/Kolkata,85621,False,1,1,1,1,1,0,account_master,BRW0001943,1,0,BRW0003414,1,2026-02-15 11:12:49
CALL0085622,ACC0019446,2026-01-19 22:10:39,AGT0000539,CMP0000075,OUTBOUND,VND0000011,NO_ANSWER,677,UTC,85622,False,1,1,1,1,1,0,account_master,BRW0005029,1,0,BRW0003915,1,2026-01-19 22:10:39
CALL0085623,ACC0014406,2026-07-26 01:50:58,AGT0000627,CMP0000111,OUTBOUND,VND0000008,ANSWERED,300,Asia/Dubai,85623,False,1,1,1,1,1,0,account_master,BRW0001170,1,0,BRW0005327,1,2026-07-25 21:50:58
CALL0085624,ACC0011218,2026-04-04 12:43:18,AGT0000345,CMP0000091,OUTBOUND,VND0000004,VOICEMAIL,776,Asia/Kolkata,85624,False,1,1,1,1,1,0,account_master,BRW0010869,1,0,BRW0003818,1,2026-04-04 07:13:18
CALL0085625,ACC0020627,2026-06-27 09:20:46,AGT0000254,CMP0000103,OUTBOUND,VND0000004,ANSWERED,210,Asia/Kolkata,85625,False,1,1,1,1,1,0,account_master,BRW0003271,1,0,BRW0010209,1,2026-06-27 03:50:46
CALL0085626,ACC0025020,2026-01-25 16:20:51,AGT0000283,CMP0000019,OUTBOUND,VND0000007,ANSWERED,730,UTC,85626,False,1,1,1,1,1,0,account_master,BRW0011471,1,0,BRW0011191,1,2026-01-25 16:20:51
CALL0085627,ACC0028965,2026-07-19 21:36:48,AGT0000441,CMP0000023,OUTBOUND,VND0000005,NO_ANSWER,81,Asia/Dubai,85627,False,1,1,1,1,1,0,account_master,BRW0002611,1,0,BRW0010021,1,2026-07-19 17:36:48
CALL0085628,ACC0005310,2026-07-11 15:57:14,AGT0000373,CMP0000043,OUTBOUND,VND0000007,FAILED,782,UTC,85628,False,1,1,1,1,1,0,account_master,BRW0010411,1,0,BRW0006557,1,2026-07-11 15:57:14
CALL0085629,ACC0017707,2026-02-12 14:54:34,AGT0000489,CMP0000055,OUTBOUND,VND0000010,VOICEMAIL,335,UTC,85629,False,1,1,1,1,1,0,account_master,BRW0009337,1,0,BRW0001469,1,2026-02-12 14:54:34
CALL0085630,ACC0009727,2026-01-01 00:49:33,AGT0000041,CMP0000110,OUTBOUND,VND0000003,FAILED,129,UTC,85630,False,1,1,1,1,1,0,account_master,BRW0004475,1,0,BRW0005246,1,2026-01-01 00:49:33
CALL0085631,ACC0001403,2026-04-14 13:08:13,AGT0000303,CMP0000050,OUTBOUND,VND0000006,NO_ANSWER,285,Asia/Kolkata,85631,False,1,1,1,1,1,0,account_master,BRW0004585,1,0,BRW0004131,1,2026-04-14 07:38:13
CALL0085632,ACC0000775,2026-03-18 15:47:05,AGT0000132,CMP0000088,INBOUND,VND0000010,NO_ANSWER,488,Asia/Kolkata,85632,False,1,1,1,1,1,0,account_master,BRW0001279,1,0,BRW0006531,1,2026-03-18 10:17:05
CALL0085633,ACC0027609,2026-07-28 14:16:20,AGT0000095,CMP0000113,OUTBOUND,VND0000010,VOICEMAIL,739,Asia/Dubai,85633,False,1,1,1,1,1,0,account_master,BRW0008818,1,0,BRW0003450,1,2026-07-28 10:16:20
CALL0085634,ACC0020852,2026-06-23 01:12:04,AGT0000467,CMP0000097,OUTBOUND,VND0000015,VOICEMAIL,716,UTC,85634,False,1,1,1,1,1,0,account_master,BRW0006269,1,0,BRW0004049,1,2026-06-23 01:12:04
CALL0085635,ACC0022841,2026-01-23 21:30:24,AGT0000911,CMP0000064,OUTBOUND,VND0000007,VOICEMAIL,553,UTC,85635,False,1,1,1,1,1,0,account_master,BRW0007099,1,0,BRW0007838,1,2026-01-23 21:30:24
CALL0085636,ACC0011601,2026-04-24 01:48:14,AGT0000674,CMP0000008,OUTBOUND,VND0000003,ANSWERED,238,Asia/Kolkata,85636,False,1,1,1,1,1,0,account_master,BRW0011206,1,0,BRW0000777,1,2026-04-23 20:18:14
CALL0085637,ACC0014993,2026-02-08 12:03:28,AGT0000089,CMP0000069,OUTBOUND,VND0000005,ANSWERED,343,UTC,85637,False,1,1,1,1,1,0,raw_event_borrower,BRW0007179,0,1,BRW0007179,1,2026-02-08 12:03:28
CALL0085638,ACC0006918,2026-07-23 14:30:53,AGT0000315,CMP0000005,OUTBOUND,VND0000012,VOICEMAIL,640,Asia/Kolkata,85638,False,1,1,1,1,1,0,account_master,BRW0007691,1,0,BRW0001256,1,2026-07-23 09:00:53
CALL0085639,ACC0017933,2026-01-21 20:55:48,AGT0000895,CMP0000054,OUTBOUND,VND0000006,FAILED,77,Asia/Kolkata,85639,False,1,1,1,1,1,0,account_master,BRW0008396,1,0,BRW0001905,1,2026-01-21 15:25:48
CALL0085640,ACC0008407,2026-07-18 00:58:26,AGT0000401,CMP0000111,OUTBOUND,VND0000008,ANSWERED,893,UTC,85640,False,1,1,1,1,1,0,account_master,BRW0003100,1,0,BRW0004403,1,2026-07-18 00:58:26
CALL0085641,ACC0001855,2026-07-25 00:07:32,AGT0000204,CMP0000020,OUTBOUND,VND0000005,FAILED,464,UTC,85641,False,1,1,1,1,1,0,account_master,BRW0003140,1,0,BRW0011435,1,2026-07-25 00:07:32
CALL0085642,ACC0003912,2026-04-10 16:44:12,AGT0000815,CMP0000059,OUTBOUND,VND0000014,VOICEMAIL,111,Asia/Dubai,85642,False,1,1,1,1,1,0,account_master,BRW0009859,1,0,BRW0005776,1,2026-04-10 12:44:12
CALL0085643,ACC0025583,2026-05-21 02:46:47,AGT0000765,CMP0000091,OUTBOUND,VND0000003,ANSWERED,738,Asia/Dubai,85643,False,1,1,1,1,1,0,account_master,BRW0005146,1,0,BRW0000332,1,2026-05-20 22:46:47
CALL0085644,ACC0025267,2026-05-22 08:17:48,AGT0000733,CMP0000011,OUTBOUND,VND0000002,FAILED,358,UTC,85644,False,1,1,1,1,1,0,account_master,BRW0003099,1,0,BRW0006724,1,2026-05-22 08:17:48
CALL0085645,ACC0018559,2026-03-24 21:08:25,AGT0000820,CMP0000076,OUTBOUND,VND0000005,BUSY,886,UTC,85645,False,1,1,1,1,1,0,account_master,BRW0003465,1,0,BRW0008476,1,2026-03-24 21:08:25
CALL0085646,ACC0010048,2026-07-06 19:50:57,AGT0000966,CMP0000041,INBOUND,VND0000013,ANSWERED,543,UTC,85646,False,1,1,1,1,1,0,account_master,BRW0001995,1,0,BRW0000498,1,2026-07-06 19:50:57
CALL0085647,ACC0012488,2026-07-31 12:27:42,AGT0000306,CMP0000005,OUTBOUND,VND0000014,FAILED,401,UTC,85647,False,1,1,1,1,1,0,account_master,BRW0000895,1,0,BRW0007289,1,2026-07-31 12:27:42
CALL0085648,ACC0028368,2026-01-27 18:53:56,AGT0000882,CMP0000081,OUTBOUND,VND0000014,BUSY,579,Asia/Kolkata,85648,False,1,1,1,1,1,0,account_master,BRW0007678,1,0,BRW0006514,1,2026-01-27 13:23:56
CALL0085649,ACC0012509,2026-06-02 23:00:28,AGT0000679,CMP0000012,OUTBOUND,VND0000005,VOICEMAIL,65,Asia/Kolkata,85649,False,1,1,1,1,1,0,account_master,BRW0011470,1,0,BRW0008846,1,2026-06-02 17:30:28
CALL0085650,ACC0016710,2026-06-27 22:41:00,AGT0000178,CMP0000027,OUTBOUND,VND0000008,FAILED,215,Asia/Kolkata,85650,False,1,1,1,1,1,0,account_master,BRW0006511,1,0,BRW0009659,1,2026-06-27 17:11:00
CALL0085651,ACC0009431,2026-03-07 10:53:25,AGT0000700,CMP0000032,OUTBOUND,VND0000015,NO_ANSWER,572,Asia/Kolkata,85651,False,1,1,1,1,1,0,account_master,BRW0008665,1,0,BRW0002854,1,2026-03-07 05:23:25
CALL0085652,ACC0029635,2026-07-27 12:33:55,AGT0000400,CMP0000117,OUTBOUND,VND0000009,BUSY,555,UTC,85652,False,1,1,1,1,1,0,account_master,BRW0001471,1,0,BRW0002389,1,2026-07-27 12:33:55
CALL0085653,ACC0016077,2026-02-04 22:25:03,AGT0000962,CMP0000031,OUTBOUND,VND0000001,BUSY,398,Asia/Dubai,85653,False,1,1,1,1,1,0,account_master,BRW0004950,1,0,BRW0011366,1,2026-02-04 18:25:03
CALL0085654,ACC0009393,2026-02-17 11:15:26,AGT0000384,CMP0000006,OUTBOUND,VND0000003,ANSWERED,639,Asia/Kolkata,85654,False,1,1,1,1,1,0,account_master,BRW0009484,1,0,BRW0003429,1,2026-02-17 05:45:26
CALL0085655,ACC0000943,2026-03-25 16:42:12,AGT0000746,CMP0000108,OUTBOUND,VND0000002,FAILED,323,Asia/Dubai,85655,False,1,1,1,1,1,0,account_master,BRW0003722,1,0,BRW0011200,1,2026-03-25 12:42:12
CALL0085656,ACC0028155,2026-08-06 00:45:11,AGT0000489,CMP0000074,OUTBOUND,VND0000004,NO_ANSWER,376,Asia/Dubai,85656,False,1,1,1,1,1,0,account_master,BRW0001034,1,0,BRW0003574,1,2026-08-05 20:45:11
CALL0085657,ACC0025091,2026-06-22 00:21:22,AGT0000995,CMP0000065,OUTBOUND,VND0000002,VOICEMAIL,237,UTC,85657,False,1,1,1,1,1,0,account_master,BRW0007761,1,0,BRW0005362,1,2026-06-22 00:21:22
CALL0085658,ACC0001888,2026-03-18 04:04:56,AGT0000757,CMP0000057,OUTBOUND,VND0000010,BUSY,174,Asia/Kolkata,85658,False,1,1,1,1,1,0,account_master,BRW0007306,1,0,BRW0006657,1,2026-03-17 22:34:56
CALL0085659,ACC0005574,2026-04-13 14:23:02,AGT0000102,CMP0000012,OUTBOUND,VND0000006,VOICEMAIL,184,Asia/Kolkata,85659,False,1,1,1,1,1,0,account_master,BRW0011992,1,0,BRW0000501,1,2026-04-13 08:53:02
CALL0085660,ACC0019303,2026-06-19 09:05:42,AGT0000432,CMP0000080,OUTBOUND,VND0000006,NO_ANSWER,85,UTC,85660,False,1,1,1,1,1,0,account_master,BRW0007491,1,0,BRW0006210,1,2026-06-19 09:05:42
CALL0085661,ACC0028647,2026-03-02 08:12:37,AGT0000326,CMP0000051,OUTBOUND,VND0000014,NO_ANSWER,628,UTC,85661,False,1,1,1,1,1,0,account_master,BRW0005361,1,0,BRW0011850,1,2026-03-02 08:12:37
CALL0085662,ACC0026594,2026-01-12 22:07:42,AGT0000661,CMP0000091,OUTBOUND,VND0000005,FAILED,471,Asia/Dubai,85662,False,1,1,1,1,1,0,account_master,BRW0000293,1,0,BRW0006158,1,2026-01-12 18:07:42
CALL0085663,ACC0006292,2026-06-29 18:51:12,AGT0000971,CMP0000035,OUTBOUND,VND0000011,VOICEMAIL,263,Asia/Dubai,85663,False,1,1,1,1,1,0,account_master,BRW0006820,1,0,BRW0008722,1,2026-06-29 14:51:12
CALL0085664,ACC0021527,2026-02-04 10:18:49,AGT0000009,CMP0000089,OUTBOUND,VND0000008,NO_ANSWER,351,Asia/Dubai,85664,False,1,1,1,1,1,0,account_master,BRW0005498,1,0,BRW0003441,1,2026-02-04 06:18:49
CALL0085665,ACC0003950,2026-03-11 08:21:37,AGT0000937,CMP0000004,OUTBOUND,VND0000014,VOICEMAIL,768,Asia/Dubai,85665,False,1,1,1,1,1,0,account_master,BRW0002408,1,0,BRW0000068,1,2026-03-11 04:21:37
CALL0085666,ACC0021329,2026-03-24 12:18:47,AGT0000707,CMP0000071,OUTBOUND,VND0000002,ANSWERED,249,UTC,85666,False,1,1,1,1,1,0,account_master,BRW0004354,1,0,BRW0008833,1,2026-03-24 12:18:47
CALL0085667,ACC0015240,2026-05-07 06:43:36,AGT0000142,CMP0000075,OUTBOUND,VND0000004,FAILED,657,UTC,85667,False,1,1,1,1,1,0,account_master,BRW0003347,1,0,BRW0004162,1,2026-05-07 06:43:36
CALL0085668,ACC0001316,2026-05-23 05:46:34,AGT0000887,CMP0000067,OUTBOUND,VND0000001,ANSWERED,209,UTC,85668,False,1,1,1,1,1,0,account_master,BRW0009030,1,0,BRW0008272,1,2026-05-23 05:46:34
CALL0085669,ACC0002059,2026-08-08 06:06:17,AGT0000578,CMP0000032,OUTBOUND,VND0000005,VOICEMAIL,84,UTC,85669,False,1,1,1,1,1,0,account_master,BRW0007726,1,0,BRW0010265,1,2026-08-08 06:06:17
CALL0085670,ACC0015324,2026-01-30 02:37:32,,CMP0000033,OUTBOUND,VND0000014,VOICEMAIL,820,Asia/Kolkata,85670,False,1,1,1,0,1,0,account_master,BRW0006072,1,0,BRW0004923,1,2026-01-29 21:07:32
CALL0085671,ACC0017495,2026-01-24 21:46:07,AGT0000434,CMP0000042,OUTBOUND,VND0000001,ANSWERED,378,Asia/Dubai,85671,False,1,1,1,1,1,0,account_master,BRW0000763,1,0,BRW0009258,1,2026-01-24 17:46:07
CALL0085672,ACC0004712,2026-05-20 18:27:53,AGT0000600,CMP0000042,OUTBOUND,VND0000009,VOICEMAIL,552,UTC,85672,False,1,1,1,1,1,0,account_master,BRW0007983,1,0,BRW0010256,1,2026-05-20 18:27:53
CALL0085673,ACC0018384,2026-02-25 20:37:38,AGT0000795,CMP0000118,OUTBOUND,VND0000008,FAILED,766,Asia/Dubai,85673,False,1,1,1,1,1,0,account_master,BRW0002415,1,0,BRW0011648,1,2026-02-25 16:37:38
CALL0085674,ACC0006192,2026-01-29 20:35:27,AGT0000964,CMP0000024,OUTBOUND,VND0000005,FAILED,435,Asia/Kolkata,85674,False,1,1,1,1,1,0,account_master,BRW0011157,1,0,BRW0005784,1,2026-01-29 15:05:27
CALL0085675,ACC0024847,2026-01-31 12:19:55,AGT0000686,CMP0000051,OUTBOUND,VND0000010,ANSWERED,447,Asia/Dubai,85675,False,1,1,1,1,1,0,account_master,BRW0007867,1,0,BRW0005686,1,2026-01-31 08:19:55
CALL0085676,ACC0019587,2026-05-18 15:56:49,AGT0000326,CMP0000010,OUTBOUND,VND0000015,VOICEMAIL,255,Asia/Kolkata,85676,False,1,1,1,1,1,0,account_master,BRW0005690,1,0,BRW0003354,1,2026-05-18 10:26:49
CALL0085677,ACC0025463,2026-07-08 11:25:18,AGT0000705,CMP0000103,OUTBOUND,VND0000010,VOICEMAIL,586,Asia/Kolkata,85677,False,1,1,1,1,1,0,account_master,BRW0010166,1,0,BRW0011489,1,2026-07-08 05:55:18
CALL0085678,ACC0024677,2026-07-15 13:11:11,AGT0000193,CMP0000110,OUTBOUND,VND0000014,ANSWERED,183,UTC,85678,False,1,1,1,1,1,0,account_master,BRW0002034,1,0,BRW0002578,1,2026-07-15 13:11:11
CALL0085679,ACC0028914,2026-04-10 07:25:21,AGT0000181,CMP0000056,OUTBOUND,VND0000013,ANSWERED,311,UTC,85679,False,1,1,1,1,1,0,account_master,BRW0005632,1,0,BRW0009910,1,2026-04-10 07:25:21
CALL0085680,ACC0017498,2026-06-29 14:59:20,AGT0000368,CMP0000050,OUTBOUND,VND0000005,VOICEMAIL,535,Asia/Kolkata,85680,False,1,1,1,1,1,0,account_master,BRW0003498,1,0,BRW0011995,1,2026-06-29 09:29:20
CALL0085681,ACC0020429,2026-03-17 12:26:51,AGT0000636,CMP0000108,OUTBOUND,VND0000009,ANSWERED,615,Asia/Kolkata,85681,False,1,1,1,1,1,0,account_master,BRW0004870,1,0,BRW0007440,1,2026-03-17 06:56:51
CALL0085682,ACC0004774,2026-03-30 17:06:56,AGT0000416,CMP0000062,OUTBOUND,VND0000004,NO_ANSWER,315,UTC,85682,False,1,1,1,1,1,0,account_master,BRW0010002,1,0,BRW0011204,1,2026-03-30 17:06:56
CALL0085683,ACC0012141,2026-07-17 04:42:02,,CMP0000096,OUTBOUND,VND0000007,NO_ANSWER,632,UTC,85683,False,1,1,1,0,1,0,account_master,BRW0004898,1,0,BRW0004319,1,2026-07-17 04:42:02
CALL0085684,ACC0020024,2026-04-14 23:55:22,AGT0000451,CMP0000088,OUTBOUND,VND0000011,BUSY,527,Asia/Dubai,85684,False,1,1,1,1,1,0,account_master,BRW0005949,1,0,BRW0006937,1,2026-04-14 19:55:22
CALL0085685,ACC0003191,2026-07-12 00:00:10,AGT0000467,CMP0000104,OUTBOUND,VND0000009,VOICEMAIL,195,UTC,85685,False,1,1,1,1,1,0,account_master,BRW0000205,1,0,BRW0010122,1,2026-07-12 00:00:10
CALL0085686,ACC0027867,2026-01-26 19:34:36,AGT0000836,CMP0000108,OUTBOUND,VND0000010,BUSY,831,Asia/Dubai,85686,False,1,1,1,1,1,0,account_master,BRW0004394,1,0,BRW0003185,1,2026-01-26 15:34:36
CALL0085687,ACC0020198,2026-07-05 12:25:17,AGT0000858,CMP0000115,OUTBOUND,VND0000002,ANSWERED,77,Asia/Dubai,85687,False,1,1,1,1,1,0,account_master,BRW0000094,1,0,BRW0004191,1,2026-07-05 08:25:17
CALL0085688,ACC0012838,2026-06-27 19:24:47,AGT0000554,CMP0000024,OUTBOUND,VND0000008,NO_ANSWER,401,Asia/Dubai,85688,False,1,1,1,1,1,0,account_master,BRW0010393,1,0,BRW0003203,1,2026-06-27 15:24:47
CALL0085689,ACC0017013,2026-05-03 00:52:11,AGT0000525,CMP0000098,INBOUND,VND0000014,ANSWERED,666,UTC,85689,False,1,1,1,1,1,0,account_master,BRW0006376,1,0,BRW0006989,1,2026-05-03 00:52:11
CALL0085690,ACC0001004,2026-03-01 13:26:32,AGT0000373,CMP0000030,OUTBOUND,VND0000002,BUSY,837,Asia/Kolkata,85690,False,1,1,1,1,1,0,account_master,BRW0004713,1,0,BRW0001220,1,2026-03-01 07:56:32
CALL0085691,ACC0027846,2026-05-28 15:42:04,AGT0000030,CMP0000102,OUTBOUND,VND0000013,BUSY,690,Asia/Kolkata,85691,False,1,1,1,1,1,0,account_master,BRW0001378,1,0,BRW0002780,1,2026-05-28 10:12:04
CALL0085692,ACC0007395,2026-01-05 15:18:14,AGT0000036,CMP0000082,OUTBOUND,VND0000013,NO_ANSWER,426,Asia/Kolkata,85692,False,1,1,1,1,1,0,account_master,BRW0009542,1,0,BRW0003775,1,2026-01-05 09:48:14
CALL0085693,ACC0024244,2026-03-12 23:37:21,AGT0000411,CMP0000080,OUTBOUND,VND0000015,FAILED,254,UTC,85693,False,1,1,1,1,1,0,account_master,BRW0008887,1,0,BRW0004609,1,2026-03-12 23:37:21
CALL0085694,ACC0026578,2026-04-24 17:11:13,AGT0000834,CMP0000082,OUTBOUND,VND0000007,ANSWERED,673,UTC,85694,False,1,1,1,1,1,0,account_master,BRW0009726,1,0,BRW0006352,1,2026-04-24 17:11:13
CALL0085695,ACC0012889,2026-04-16 11:22:05,AGT0000039,CMP0000010,OUTBOUND,VND0000015,FAILED,231,UTC,85695,False,1,1,1,1,1,0,account_master,BRW0006054,1,0,BRW0004858,1,2026-04-16 11:22:05
CALL0085696,ACC0014452,2026-04-25 13:22:34,AGT0000242,CMP0000002,OUTBOUND,VND0000012,BUSY,346,Asia/Kolkata,85696,False,1,1,1,1,1,0,account_master,BRW0010995,1,0,BRW0011290,1,2026-04-25 07:52:34
CALL0085697,ACC0023200,2026-06-12 14:52:47,AGT0000186,CMP0000031,OUTBOUND,VND0000001,FAILED,590,Asia/Kolkata,85697,False,1,1,1,1,1,0,account_master,BRW0002993,1,0,BRW0002566,1,2026-06-12 09:22:47
CALL0085698,ACC0003173,2026-06-27 03:24:25,AGT0000443,CMP0000027,OUTBOUND,VND0000001,FAILED,349,Asia/Dubai,85698,False,1,1,1,1,1,0,account_master,BRW0008055,1,0,BRW0003110,1,2026-06-26 23:24:25
CALL0085699,ACC0025497,2026-04-02 01:59:31,AGT0000818,CMP0000101,OUTBOUND,VND0000013,ANSWERED,699,Asia/Kolkata,85699,False,1,1,1,1,1,0,account_master,BRW0002276,1,0,BRW0001153,1,2026-04-01 20:29:31
CALL0085700,ACC0027469,2026-02-17 19:23:30,AGT0000524,CMP0000008,OUTBOUND,VND0000010,FAILED,416,Asia/Kolkata,85700,False,1,1,1,1,1,0,account_master,BRW0004641,1,0,BRW0008922,1,2026-02-17 13:53:30
CALL0085701,ACC0024728,2026-06-24 23:58:53,AGT0000878,CMP0000032,OUTBOUND,VND0000007,NO_ANSWER,603,Asia/Dubai,85701,False,1,1,1,1,1,0,account_master,BRW0003547,1,0,BRW0005327,1,2026-06-24 19:58:53
CALL0085702,ACC0003076,2026-04-05 21:54:03,AGT0000807,CMP0000006,OUTBOUND,VND0000001,NO_ANSWER,650,Asia/Kolkata,85702,False,1,1,1,1,1,0,account_master,BRW0007863,1,0,BRW0001346,1,2026-04-05 16:24:03
CALL0085703,ACC0024313,2026-04-08 05:50:39,AGT0000771,CMP0000094,OUTBOUND,VND0000004,VOICEMAIL,504,Asia/Kolkata,85703,False,1,1,1,1,1,0,account_master,BRW0003538,1,0,BRW0002902,1,2026-04-08 00:20:39
CALL0085704,ACC0010807,2026-02-25 01:14:52,AGT0000851,CMP0000014,OUTBOUND,VND0000011,NO_ANSWER,379,UTC,85704,False,1,1,1,1,1,0,account_master,BRW0005638,1,0,BRW0001979,1,2026-02-25 01:14:52
CALL0085705,ACC0020476,2026-04-01 16:49:32,,CMP0000010,OUTBOUND,VND0000009,FAILED,129,UTC,85705,False,1,1,1,0,1,0,account_master,BRW0009873,1,0,BRW0001493,1,2026-04-01 16:49:32
CALL0085706,ACC0005630,2026-01-11 22:56:44,AGT0000037,CMP0000046,OUTBOUND,VND0000006,NO_ANSWER,590,Asia/Kolkata,85706,False,1,1,1,1,1,0,account_master,BRW0006709,1,0,BRW0009396,1,2026-01-11 17:26:44
CALL0085707,ACC0028972,2026-07-02 16:51:52,AGT0000792,CMP0000057,OUTBOUND,VND0000009,VOICEMAIL,13,Asia/Kolkata,85707,False,1,1,1,1,1,0,account_master,BRW0008123,1,0,BRW0005861,1,2026-07-02 11:21:52
CALL0085708,ACC0006949,2026-01-21 18:11:46,AGT0000321,CMP0000045,OUTBOUND,VND0000011,NO_ANSWER,69,Asia/Kolkata,85708,False,1,1,1,1,1,0,account_master,BRW0003237,1,0,BRW0001835,1,2026-01-21 12:41:46
CALL0085709,ACC0016004,2026-05-20 17:23:24,AGT0000136,CMP0000100,OUTBOUND,VND0000005,VOICEMAIL,253,UTC,85709,False,1,1,1,1,1,0,account_master,BRW0010119,1,0,BRW0004662,1,2026-05-20 17:23:24
CALL0085710,ACC0001818,2026-01-28 04:10:47,AGT0000569,CMP0000103,OUTBOUND,VND0000007,ANSWERED,352,Asia/Dubai,85710,False,1,1,1,1,1,0,account_master,BRW0011137,1,0,BRW0001589,1,2026-01-28 00:10:47
CALL0085711,ACC0029382,2026-04-03 18:34:18,AGT0000114,CMP0000074,OUTBOUND,VND0000007,ANSWERED,886,UTC,85711,False,1,1,1,1,1,0,account_master,BRW0006449,1,0,BRW0004586,1,2026-04-03 18:34:18
CALL0085712,ACC0019093,2026-02-10 04:25:07,AGT0000866,CMP0000049,INBOUND,VND0000014,NO_ANSWER,413,Asia/Dubai,85712,False,1,1,1,1,1,0,account_master,BRW0010226,1,0,BRW0006373,1,2026-02-10 00:25:07
CALL0085713,ACC0002914,2026-06-21 17:36:00,AGT0000629,CMP0000089,OUTBOUND,VND0000003,BUSY,585,UTC,85713,False,1,1,1,1,1,0,account_master,BRW0006679,1,0,BRW0008942,1,2026-06-21 17:36:00
CALL0085714,ACC0002340,2026-07-29 02:02:10,AGT0000020,CMP0000106,OUTBOUND,VND0000011,BUSY,670,Asia/Dubai,85714,False,1,1,1,1,1,0,account_master,BRW0008789,1,0,BRW0010657,1,2026-07-28 22:02:10
CALL0085715,ACC0019681,2026-05-24 15:21:05,AGT0000977,CMP0000013,OUTBOUND,VND0000006,ANSWERED,130,UTC,85715,False,1,1,1,1,1,0,account_master,BRW0010979,1,0,BRW0008408,1,2026-05-24 15:21:05
CALL0085716,ACC0004708,2026-01-14 18:46:36,AGT0000526,CMP0000048,OUTBOUND,VND0000015,NO_ANSWER,885,UTC,85716,False,1,1,1,1,1,0,account_master,BRW0006726,1,0,BRW0005801,1,2026-01-14 18:46:36
CALL0085717,ACC0013338,2026-01-22 16:50:21,,CMP0000046,OUTBOUND,VND0000004,FAILED,581,UTC,85717,False,1,1,1,0,1,0,account_master,BRW0008258,1,0,BRW0005217,1,2026-01-22 16:50:21
CALL0085718,ACC0007285,2026-05-08 13:10:38,AGT0000097,CMP0000009,OUTBOUND,VND0000002,ANSWERED,162,Asia/Kolkata,85718,False,1,1,1,1,1,0,account_master,BRW0003977,1,0,BRW0008108,1,2026-05-08 07:40:38
CALL0085719,ACC0005338,2026-02-03 16:20:25,AGT0000826,CMP0000096,OUTBOUND,VND0000004,BUSY,120,Asia/Kolkata,85719,False,1,1,1,1,1,0,account_master,BRW0000443,1,0,BRW0011299,1,2026-02-03 10:50:25
CALL0085720,ACC0017892,2026-02-01 22:09:37,AGT0000742,CMP0000039,INBOUND,VND0000014,FAILED,509,UTC,85720,False,1,1,1,1,1,0,account_master,BRW0007845,1,0,BRW0002077,1,2026-02-01 22:09:37
